thread,time_us,cycles
19,5.236,37903179507816
19,5.256,37903179507942
19,5.286,37903179508026
19,5.316,37903179508152
19,5.336,37903179508278
19,5.366,37903179508362
19,5.396,37903179508488
19,5.416,37903179508614
19,5.446,37903179508698
19,5.476,37903179508824
19,5.506,37903179508950
19,5.526,37903179509076
19,5.556,37903179509160
19,5.576,37903179509286
19,5.606,37903179509370
19,5.636,37903179509496
19,5.656,37903179509622
19,5.686,37903179509706
19,5.716,37903179509832
19,5.736,37903179509958
19,5.766,37903179510042
19,5.796,37903179510168
19,5.816,37903179510294
19,5.846,37903179510378
19,5.876,37903179510504
19,5.896,37903179510589
19,5.926,37903179510714
19,5.946,37903179510840
19,5.976,37903179510924
19,5.996,37903179511050
19,6.026,37903179511176
19,6.056,37903179511260
19,6.076,37903179511386
19,6.106,37903179511470
19,6.126,37903179511596
19,6.156,37903179511680
19,6.176,37903179511806
19,6.206,37903179511890
19,6.226,37903179512016
19,6.256,37903179512100
19,6.276,37903179512226
19,6.306,37903179512310
19,6.326,37903179512436
19,6.356,37903179512520
19,6.376,37903179512646
19,6.406,37903179512730
19,6.426,37903179512856
19,6.456,37903179512940
19,6.486,37903179513066
19,6.506,37903179513151
19,6.536,37903179513276
19,6.556,37903179513402
19,6.586,37903179513486
19,6.606,37903179513612
19,6.636,37903179513696
19,6.656,37903179513822
19,6.686,37903179513906
19,6.706,37903179514032
19,6.736,37903179514116
19,6.756,37903179514242
19,6.786,37903179514326
19,6.806,37903179514452
19,6.836,37903179514536
19,6.856,37903179514662
19,6.886,37903179514746
19,6.906,37903179514872
19,6.936,37903179514956
19,6.956,37903179515082
19,6.986,37903179515166
19,7.006,37903179515292
19,7.036,37903179515376
19,7.066,37903179515502
19,7.086,37903179515587
19,7.116,37903179515712
19,7.136,37903179515838
19,7.166,37903179515922
19,7.186,37903179516048
19,7.216,37903179516132
19,7.236,37903179516258
19,7.266,37903179516342
19,7.286,37903179516468
19,7.316,37903179516552
19,7.336,37903179516678
19,7.366,37903179516762
19,7.386,37903179516888
19,7.416,37903179516972
19,7.436,37903179517098
19,7.466,37903179517182
19,7.486,37903179517308
19,7.516,37903179517392
19,7.536,37903179517518
19,7.566,37903179517602
19,7.586,37903179517728
19,7.616,37903179517812
19,7.646,37903179517938
19,7.666,37903179518023
19,7.696,37903179518148
19,7.716,37903179518274
19,7.746,37903179518358
19,7.766,37903179518484
19,7.796,37903179518568
19,7.816,37903179518694
19,7.846,37903179518778
19,7.866,37903179518904
19,7.896,37903179518988
19,7.916,37903179519114
19,7.946,37903179519198
19,7.966,37903179519324
19,7.996,37903179519408
19,8.016,37903179519534
19,8.046,37903179519618
19,8.066,37903179519744
19,8.096,37903179519828
19,8.116,37903179519954
19,8.146,37903179520038
19,8.176,37903179520164
19,8.196,37903179520249
19,8.226,37903179520374
19,8.246,37903179520459
19,8.276,37903179520584
19,8.296,37903179520710
19,8.326,37903179520794
19,8.346,37903179520920
19,8.376,37903179521004
19,8.396,37903179521130
19,8.426,37903179521214
19,8.446,37903179521340
19,8.476,37903179521424
19,8.496,37903179521550
19,8.526,37903179521634
19,8.546,37903179521760
19,8.576,37903179521844
19,8.596,37903179521970
19,8.626,37903179522054
19,8.646,37903179522180
19,8.676,37903179522264
19,8.696,37903179522390
19,8.726,37903179522474
19,8.746,37903179522600
19,8.776,37903179522684
19,8.806,37903179522810
19,8.826,37903179522895
19,8.856,37903179523020
19,8.876,37903179523146
19,8.906,37903179523230
19,8.926,37903179523356
19,8.956,37903179523440
19,8.976,37903179523566
19,9.006,37903179523650
19,9.026,37903179523776
19,9.056,37903179523860
19,9.076,37903179523986
19,9.106,37903179524070
19,9.126,37903179524196
19,9.156,37903179524280
19,9.176,37903179524406
19,9.206,37903179524490
19,9.226,37903179524616
19,9.256,37903179524700
19,9.286,37903179524826
19,9.306,37903179524911
19,9.336,37903179525036
19,9.356,37903179525162
19,9.386,37903179525246
19,9.406,37903179525372
19,9.436,37903179525456
19,9.456,37903179525582
19,9.486,37903179525666
19,9.506,37903179525792
19,9.536,37903179525876
19,9.556,37903179526002
19,9.586,37903179526086
19,9.606,37903179526212
19,9.636,37903179526296
19,9.656,37903179526422
19,9.686,37903179526506
19,9.706,37903179526632
19,9.736,37903179526716
19,9.756,37903179526842
19,9.786,37903179526926
19,9.806,37903179527052
19,9.836,37903179527136
19,9.866,37903179527262
19,9.886,37903179527347
19,9.916,37903179527472
19,9.936,37903179527598
19,9.966,37903179527682
19,9.986,37903179527808
19,10.016,37903179527892
19,10.036,37903179528018
19,10.066,37903179528102
19,10.086,37903179528228
19,10.116,37903179528312
19,10.136,37903179528438
19,10.166,37903179528522
19,10.186,37903179528648
19,10.216,37903179528732
19,10.236,37903179528858
19,10.266,37903179528942
19,10.286,37903179529068
19,10.316,37903179529152
19,10.336,37903179529278
19,10.366,37903179529362
19,10.396,37903179529488
19,10.416,37903179529573
19,10.446,37903179529698
19,10.466,37903179529824
19,10.496,37903179529908
19,10.516,37903179530034
19,10.546,37903179530118
19,10.566,37903179530244
19,10.596,37903179530328
19,10.616,37903179530454
19,10.646,37903179530538
19,10.666,37903179530664
19,10.696,37903179530748
19,10.716,37903179530874
19,10.746,37903179530958
19,10.766,37903179531084
19,10.796,37903179531168
19,10.816,37903179531294
19,10.846,37903179531378
19,10.876,37903179531504
19,10.896,37903179531589
19,10.926,37903179531714
19,10.946,37903179531799
19,10.976,37903179531924
19,10.996,37903179532050
19,11.026,37903179532134
19,11.046,37903179532260
19,11.076,37903179532344
19,11.096,37903179532470
19,11.126,37903179532554
19,11.146,37903179532680
19,11.176,37903179532764
19,11.196,37903179532890
19,11.226,37903179532974
19,11.246,37903179533100
19,11.276,37903179533184
19,11.296,37903179533310
19,11.326,37903179533394
19,11.346,37903179533520
19,11.376,37903179533604
19,11.406,37903179533730
19,11.426,37903179533815
19,11.456,37903179533940
19,11.476,37903179534025
19,11.506,37903179534150
19,11.526,37903179534276
19,11.556,37903179534360
19,11.576,37903179534486
19,11.606,37903179534570
19,11.626,37903179534696
19,11.656,37903179534780
19,11.676,37903179534906
19,11.706,37903179534990
19,11.726,37903179535116
19,11.756,37903179535200
19,11.776,37903179535326
19,11.806,37903179535410
19,11.826,37903179535536
19,11.856,37903179535620
19,11.886,37903179535746
19,11.906,37903179535831
19,11.936,37903179535956
19,11.956,37903179536082
19,11.986,37903179536166
19,12.006,37903179536292
19,12.036,37903179536376
19,12.056,37903179536502
19,12.086,37903179536586
19,12.106,37903179536712
19,12.136,37903179536796
19,12.156,37903179536922
19,12.186,37903179537006
19,12.206,37903179537132
19,12.236,37903179537216
19,12.256,37903179537342
19,12.286,37903179537426
19,12.306,37903179537552
19,12.336,37903179537636
19,12.356,37903179537762
19,12.386,37903179537846
19,12.416,37903179537972
19,12.436,37903179538057
19,12.466,37903179538182
19,12.486,37903179538308
19,12.516,37903179538392
19,12.536,37903179538518
19,12.566,37903179538602
19,12.586,37903179538728
19,12.616,37903179538812
19,12.636,37903179538938
19,12.666,37903179539022
19,12.686,37903179539148
19,12.716,37903179539232
19,12.736,37903179539358
19,12.766,37903179539442
19,12.786,37903179539568
19,12.816,37903179539652
19,12.836,37903179539778
19,12.866,37903179539862
19,12.896,37903179539988
19,12.916,37903179540073
19,12.946,37903179540198
19,12.966,37903179540324
19,12.996,37903179540408
19,13.016,37903179540534
19,13.046,37903179540618
19,13.066,37903179540744
19,13.096,37903179540828
19,13.116,37903179540954
19,13.146,37903179541080
19,13.176,37903179541164
19,13.196,37903179541290
19,13.226,37903179541374
19,13.246,37903179541500
19,13.276,37903179541584
19,13.306,37903179541710
19,13.326,37903179541836
19,13.356,37903179541920
19,13.376,37903179542046
19,13.406,37903179542130
19,13.426,37903179542256
19,13.456,37903179542340
19,13.476,37903179542466
19,13.506,37903179542550
19,13.526,37903179542676
19,13.556,37903179542760
19,13.576,37903179542886
19,13.606,37903179542970
19,13.626,37903179543096
19,13.656,37903179543180
19,13.676,37903179543306
19,13.706,37903179543390
19,13.726,37903179543516
19,13.756,37903179543600
19,13.786,37903179543726
19,13.806,37903179543811
19,13.836,37903179543936
19,13.856,37903179544062
19,13.886,37903179544146
19,13.906,37903179544272
19,13.936,37903179544356
19,13.956,37903179544482
19,13.986,37903179544566
19,14.006,37903179544692
19,14.036,37903179544776
19,14.056,37903179544902
19,14.086,37903179544986
19,14.106,37903179545112
19,14.136,37903179545196
19,14.156,37903179545322
19,14.186,37903179545406
19,14.206,37903179545532
19,14.236,37903179545616
19,14.256,37903179545742
19,14.286,37903179545826
19,14.316,37903179545952
19,14.336,37903179546037
19,14.366,37903179546162
19,14.386,37903179546288
19,14.416,37903179546372
19,14.436,37903179546498
19,14.466,37903179546582
19,14.486,37903179546708
19,14.516,37903179546792
19,14.536,37903179546918
19,14.566,37903179547002
19,14.586,37903179547128
19,14.616,37903179547212
19,14.636,37903179547338
19,14.666,37903179547422
19,14.686,37903179547548
19,14.716,37903179547632
19,14.736,37903179547758
19,14.766,37903179547842
19,14.786,37903179547968
19,14.816,37903179548052
19,14.846,37903179548178
19,14.866,37903179548263
19,14.896,37903179548388
19,14.916,37903179548514
19,14.946,37903179548598
19,14.966,37903179548724
19,14.996,37903179548808
19,15.016,37903179548934
19,15.046,37903179549018
19,15.066,37903179549144
19,15.096,37903179549228
19,15.116,37903179549354
19,15.146,37903179549438
19,15.166,37903179549564
19,15.196,37903179549648
19,15.216,37903179549774
19,15.246,37903179549858
19,15.266,37903179549984
19,15.296,37903179550068
19,15.316,37903179550194
19,15.346,37903179550278
19,15.376,37903179550404
19,15.396,37903179550489
19,15.426,37903179550614
19,15.446,37903179550740
19,15.476,37903179550824
19,15.496,37903179550950
19,15.526,37903179551034
19,15.546,37903179551160
19,15.576,37903179551244
19,15.596,37903179551370
19,15.626,37903179551454
19,15.646,37903179551580
19,15.676,37903179551664
19,15.696,37903179551790
19,15.726,37903179551874
19,15.746,37903179552000
19,15.776,37903179552084
19,15.796,37903179552210
19,15.826,37903179552294
19,15.846,37903179552420
19,15.876,37903179552504
19,15.896,37903179552630
19,15.926,37903179552714
19,15.956,37903179552840
20,0.016,37903179485934
20,0.046,37903179486018
20,0.076,37903179486144
20,0.096,37903179486270
20,0.126,37903179486354
20,0.146,37903179486480
20,0.176,37903179486564
20,0.206,37903179486690
20,0.226,37903179486816
20,0.256,37903179486900
20,0.276,37903179487026
20,0.306,37903179487110
20,0.326,37903179487236
20,0.416,37903179487572
20,0.446,37903179487698
20,0.466,37903179487824
20,0.496,37903179487908
20,0.516,37903179488034
20,0.546,37903179488118
20,0.576,37903179488244
20,0.596,37903179488370
20,0.626,37903179488454
20,0.656,37903179488580
20,0.676,37903179488706
20,0.706,37903179488790
20,0.726,37903179488916
20,0.756,37903179489000
20,0.776,37903179489126
20,0.806,37903179489210
20,0.826,37903179489336
20,0.856,37903179489420
20,0.886,37903179489546
20,0.906,37903179489672
20,0.936,37903179489756
20,0.966,37903179489882
20,0.986,37903179490008
20,1.016,37903179490092
20,1.036,37903179490218
20,1.066,37903179490302
20,1.086,37903179490428
20,1.116,37903179490512
20,1.146,37903179490638
20,1.166,37903179490764
20,1.196,37903179490848
20,1.216,37903179490974
20,1.246,37903179491058
20,1.276,37903179491184
20,1.296,37903179491310
20,1.356,37903179491394
20,1.376,37903179491646
20,1.406,37903179491730
20,1.436,37903179491856
20,1.456,37903179491941
20,1.486,37903179492066
20,1.506,37903179492192
20,1.536,37903179492276
20,1.566,37903179492402
20,1.586,37903179492528
20,1.616,37903179492612
20,1.636,37903179492738
20,1.666,37903179492822
20,1.696,37903179492948
20,1.716,37903179493074
20,1.746,37903179493158
20,1.766,37903179493284
20,1.796,37903179493368
20,1.816,37903179493494
20,1.846,37903179493620
20,1.876,37903179493704
20,1.896,37903179493830
20,1.926,37903179493914
20,1.996,37903179494040
20,2.026,37903179494334
20,2.056,37903179494460
20,2.076,37903179494586
20,2.106,37903179494670
20,2.126,37903179494796
20,2.156,37903179494880
20,2.186,37903179495006
20,2.206,37903179495132
20,2.236,37903179495216
20,2.266,37903179495342
20,2.286,37903179495468
20,2.316,37903179495552
20,2.336,37903179495678
20,2.366,37903179495762
20,2.396,37903179495888
20,2.416,37903179496014
20,2.446,37903179496098
20,2.466,37903179496224
20,2.496,37903179496308
20,2.526,37903179496434
20,2.546,37903179496519
20,2.576,37903179496644
20,2.596,37903179496770
20,2.626,37903179496854
20,2.646,37903179496980
20,2.676,37903179497064
20,2.706,37903179497190
20,2.726,37903179497316
20,2.756,37903179497400
20,2.836,37903179497778
20,2.866,37903179497862
20,2.886,37903179497988
20,2.916,37903179498114
20,2.946,37903179498198
20,2.966,37903179498324
20,2.996,37903179498408
20,3.016,37903179498534
20,3.046,37903179498618
20,3.076,37903179498744
20,3.096,37903179498870
20,3.126,37903179498954
20,3.146,37903179499080
20,3.176,37903179499164
20,3.206,37903179499290
20,3.226,37903179499375
20,3.256,37903179499500
20,3.276,37903179499626
20,3.306,37903179499710
20,3.326,37903179499836
20,3.356,37903179499920
20,3.386,37903179500046
20,3.416,37903179500172
20,3.436,37903179500298
20,3.466,37903179500382
20,3.496,37903179500508
20,3.526,37903179500634
20,3.546,37903179500760
20,3.576,37903179500844
20,3.606,37903179500970
20,3.626,37903179501096
20,3.656,37903179501180
20,3.686,37903179501306
20,3.706,37903179501432
20,3.736,37903179501516
20,3.766,37903179501642
20,3.786,37903179501768
20,3.816,37903179501852
20,3.846,37903179501978
20,3.866,37903179502104
20,3.956,37903179502440
20,3.976,37903179502566
20,4.006,37903179502650
20,4.036,37903179502776
20,4.056,37903179502902
20,4.086,37903179502986
20,4.106,37903179503112
20,4.136,37903179503196
20,4.166,37903179503322
20,4.186,37903179503407
20,4.216,37903179503532
20,4.236,37903179503658
20,4.266,37903179503742
20,4.286,37903179503868
20,4.316,37903179503952
20,4.346,37903179504078
20,4.426,37903179504414
20,4.446,37903179504499
20,4.476,37903179504624
20,4.506,37903179504750
20,4.526,37903179504876
20,4.556,37903179504960
20,4.586,37903179505086
20,4.606,37903179505212
20,4.686,37903179505548
20,4.716,37903179505674
20,4.746,37903179505758
20,4.776,37903179505884
20,4.796,37903179505969
20,4.826,37903179506094
20,4.846,37903179506220
20,4.876,37903179506304
20,4.896,37903179506430
20,4.926,37903179506514
20,4.946,37903179506640
20,5.006,37903179506724
20,5.026,37903179506976
20,5.056,37903179507060
20,5.076,37903179507186
20,5.106,37903179507270
20,5.126,37903179507396
20,5.156,37903179507480
20,5.176,37903179507606
20,5.206,37903179507690
20,5.236,37903179507816
20,5.256,37903179507942
20,5.286,37903179508026
20,5.306,37903179508152
20,5.336,37903179508236
20,5.356,37903179508362
20,5.386,37903179508488
20,5.416,37903179508572
20,5.436,37903179508698
20,5.466,37903179508782
20,5.486,37903179508908
20,5.516,37903179508992
20,5.546,37903179509118
20,5.566,37903179509244
20,5.596,37903179509328
20,5.616,37903179509454
20,5.646,37903179509538
20,5.676,37903179509664
20,5.696,37903179509790
20,5.726,37903179509874
20,5.806,37903179510252
20,5.836,37903179510336
20,5.866,37903179510462
20,5.886,37903179510588
20,5.916,37903179510672
20,5.946,37903179510798
20,5.966,37903179510924
20,5.996,37903179511008
20,6.016,37903179511134
20,6.046,37903179511218
20,6.066,37903179511344
20,6.126,37903179511428
20,6.156,37903179511680
20,6.176,37903179511806
20,6.206,37903179511890
20,6.236,37903179512016
20,6.256,37903179512142
20,6.286,37903179512226
20,6.306,37903179512352
20,6.336,37903179512436
20,6.356,37903179512562
20,6.386,37903179512646
20,6.416,37903179512772
20,6.436,37903179512898
20,6.466,37903179512982
20,6.486,37903179513108
20,6.516,37903179513192
20,6.546,37903179513318
20,6.566,37903179513444
20,6.596,37903179513528
20,6.616,37903179513654
20,6.646,37903179513738
20,6.676,37903179513864
20,6.696,37903179513990
20,6.726,37903179514074
20,6.746,37903179514200
20,6.776,37903179514284
20,6.796,37903179514410
20,6.826,37903179514536
20,6.856,37903179514620
20,6.876,37903179514746
20,6.906,37903179514830
20,6.926,37903179514956
20,6.956,37903179515040
20,6.986,37903179515166
20,7.006,37903179515292
20,7.036,37903179515376
20,7.056,37903179515502
20,7.086,37903179515586
20,7.116,37903179515712
20,7.136,37903179515838
20,7.166,37903179515922
20,7.186,37903179516048
20,7.216,37903179516132
20,7.236,37903179516258
20,7.266,37903179516342
20,7.356,37903179516762
20,7.386,37903179516846
20,7.406,37903179516972
20,7.436,37903179517056
20,7.466,37903179517182
20,7.486,37903179517308
20,7.516,37903179517392
20,7.536,37903179517518
20,7.566,37903179517602
20,7.586,37903179517728
20,7.616,37903179517812
20,7.646,37903179517938
20,7.666,37903179518064
20,7.696,37903179518148
20,7.716,37903179518274
20,7.746,37903179518358
20,7.776,37903179518484
20,7.796,37903179518610
20,7.826,37903179518694
20,7.846,37903179518820
20,7.876,37903179518904
20,7.896,37903179519030
20,7.926,37903179519114
20,7.956,37903179519240
20,8.036,37903179519576
20,8.056,37903179519702
20,8.086,37903179519786
20,8.106,37903179519912
20,8.136,37903179520038
20,8.156,37903179520122
20,8.186,37903179520206
20,8.206,37903179520332
20,8.296,37903179520668
20,8.326,37903179520794
20,8.356,37903179520920
20,8.376,37903179521005
20,8.406,37903179521130
20,8.426,37903179521256
20,8.456,37903179521340
20,8.486,37903179521466
20,8.516,37903179521592
20,8.536,37903179521718
20,8.566,37903179521802
20,8.586,37903179521928
20,8.616,37903179522012
20,8.646,37903179522138
20,8.666,37903179522264
20,8.696,37903179522348
20,8.776,37903179522726
20,8.806,37903179522810
20,8.836,37903179522936
20,8.856,37903179523062
20,8.886,37903179523146
20,8.916,37903179523272
20,8.936,37903179523398
20,8.966,37903179523524
20,8.996,37903179523650
20,9.026,37903179523734
20,9.056,37903179523860
20,9.076,37903179523986
20,9.106,37903179524070
20,9.136,37903179524196
20,9.156,37903179524322
20,9.186,37903179524406
20,9.206,37903179524532
20,9.236,37903179524616
20,9.266,37903179524742
20,9.286,37903179524868
20,9.316,37903179524952
20,9.336,37903179525078
20,9.366,37903179525162
20,9.396,37903179525288
20,9.416,37903179525414
20,9.436,37903179525498
20,9.466,37903179525582
20,9.496,37903179525708
20,9.516,37903179525834
20,9.546,37903179525918
20,9.566,37903179526044
20,9.596,37903179526128
20,9.616,37903179526254
20,9.646,37903179526338
20,9.666,37903179526464
20,9.696,37903179526548
20,9.716,37903179526633
20,9.746,37903179526758
20,9.766,37903179526884
20,9.796,37903179526968
20,9.816,37903179527094
20,9.846,37903179527178
20,9.876,37903179527304
20,9.896,37903179527430
20,9.926,37903179527514
20,9.946,37903179527640
20,9.976,37903179527724
20,9.996,37903179527850
20,10.026,37903179527976
20,10.056,37903179528060
20,10.076,37903179528186
20,10.106,37903179528270
20,10.126,37903179528355
20,10.156,37903179528480
20,10.176,37903179528606
20,10.206,37903179528732
20,10.236,37903179528816
20,10.266,37903179528942
20,10.286,37903179529068
20,10.316,37903179529152
20,10.346,37903179529278
20,10.366,37903179529404
20,10.396,37903179529488
20,10.416,37903179529614
20,10.446,37903179529698
20,10.476,37903179529824
20,10.496,37903179529950
20,10.526,37903179530034
20,10.546,37903179530160
20,10.576,37903179530244
20,10.606,37903179530370
20,10.626,37903179530496
20,10.656,37903179530580
20,10.676,37903179530706
20,10.706,37903179530790
20,10.736,37903179530916
20,10.756,37903179531042
20,10.786,37903179531126
20,10.806,37903179531252
20,10.836,37903179531336
20,15.366,37903179550404
20,15.396,37903179550488
20,15.426,37903179550614
20,15.446,37903179550699
20,15.476,37903179550824
20,15.496,37903179550950
20,15.526,37903179551034
20,15.546,37903179551160
20,15.576,37903179551286
20,15.606,37903179551370
20,15.626,37903179551496
20,15.656,37903179551580
20,15.676,37903179551706
20,15.706,37903179551790
20,15.736,37903179551916
20,15.756,37903179552042
20,15.786,37903179552126
20,15.806,37903179552252
20,15.836,37903179552336
20,15.856,37903179552462
20,15.886,37903179552546
20,15.916,37903179552672
20,15.936,37903179552798
21,0.016,37903179485934
21,0.046,37903179486018
21,0.066,37903179486144
21,0.096,37903179486228
21,0.116,37903179486354
21,0.146,37903179486438
21,0.166,37903179486564
21,0.196,37903179486648
21,0.226,37903179486774
21,0.246,37903179486859
21,0.276,37903179486984
21,0.296,37903179487110
21,0.326,37903179487194
21,0.346,37903179487320
21,0.376,37903179487404
21,0.396,37903179487530
21,0.426,37903179487614
21,0.446,37903179487740
21,0.476,37903179487824
21,0.496,37903179487950
21,0.526,37903179488034
21,0.546,37903179488160
21,0.576,37903179488244
21,0.596,37903179488370
21,0.626,37903179488454
21,0.646,37903179488580
21,0.676,37903179488664
21,0.696,37903179488790
21,0.726,37903179488874
21,0.746,37903179489000
21,0.776,37903179489084
21,0.806,37903179489210
21,0.826,37903179489295
21,0.856,37903179489420
21,0.876,37903179489505
21,0.906,37903179489630
21,0.926,37903179489756
21,0.956,37903179489840
21,0.976,37903179489966
21,1.006,37903179490050
21,1.026,37903179490176
21,1.056,37903179490260
21,1.076,37903179490386
21,1.106,37903179490470
21,1.126,37903179490596
21,1.156,37903179490680
21,1.176,37903179490806
21,1.206,37903179490890
21,1.226,37903179491016
21,1.256,37903179491100
21,1.276,37903179491226
21,1.306,37903179491310
21,1.326,37903179491436
21,1.356,37903179491520
21,1.376,37903179491646
21,1.406,37903179491730
21,1.436,37903179491856
21,1.456,37903179491941
21,1.486,37903179492066
21,1.506,37903179492192
21,1.536,37903179492276
21,1.556,37903179492402
21,1.586,37903179492486
21,1.606,37903179492612
21,1.636,37903179492696
21,1.656,37903179492822
21,1.686,37903179492906
21,1.706,37903179493032
21,1.736,37903179493116
21,1.756,37903179493242
21,1.786,37903179493326
21,1.806,37903179493452
21,1.836,37903179493536
21,1.856,37903179493662
21,1.886,37903179493746
21,1.906,37903179493872
21,1.936,37903179493956
21,1.966,37903179494082
21,1.986,37903179494208
21,2.016,37903179494292
21,2.036,37903179494418
21,2.066,37903179494502
21,2.086,37903179494628
21,2.116,37903179494754
21,2.146,37903179494838
21,2.166,37903179494964
21,2.196,37903179495048
21,2.216,37903179495174
21,2.246,37903179495258
21,2.266,37903179495384
21,2.296,37903179495510
21,2.326,37903179495594
21,2.346,37903179495679
21,2.376,37903179495804
21,2.396,37903179495930
21,2.426,37903179496014
21,2.446,37903179496140
21,2.476,37903179496266
21,2.506,37903179496350
21,2.526,37903179496476
21,2.556,37903179496560
21,2.576,37903179496686
21,2.606,37903179496770
21,2.626,37903179496896
21,2.656,37903179496980
21,2.676,37903179497106
21,2.706,37903179497190
21,2.726,37903179497316
21,2.756,37903179497400
21,2.786,37903179497526
21,2.806,37903179497652
21,2.836,37903179497736
21,2.856,37903179497862
21,2.886,37903179497946
21,2.906,37903179498072
21,2.936,37903179498156
21,2.956,37903179498282
21,2.986,37903179498366
21,3.016,37903179498492
21,3.036,37903179498618
21,3.066,37903179498702
21,3.086,37903179498828
21,3.116,37903179498912
21,3.146,37903179499038
21,3.166,37903179499164
21,3.196,37903179499248
21,3.216,37903179499374
21,3.246,37903179499458
21,3.276,37903179499584
21,3.296,37903179499669
21,3.316,37903179499794
21,3.346,37903179499878
21,3.376,37903179500004
21,3.396,37903179500089
21,3.416,37903179500214
21,3.446,37903179500298
21,3.476,37903179500424
21,3.496,37903179500550
21,3.526,37903179500634
21,3.546,37903179500760
21,3.576,37903179500844
21,3.596,37903179500970
21,3.626,37903179501054
21,3.646,37903179501180
21,3.676,37903179501264
21,3.696,37903179501390
21,3.726,37903179501474
21,3.746,37903179501600
21,3.776,37903179501684
21,3.796,37903179501810
21,3.826,37903179501894
21,3.846,37903179502020
21,3.876,37903179502104
21,3.906,37903179502230
21,3.926,37903179502315
21,3.956,37903179502440
21,3.976,37903179502566
21,4.006,37903179502650
21,4.026,37903179502776
21,4.056,37903179502860
21,4.076,37903179502986
21,4.106,37903179503070
21,4.126,37903179503196
21,4.156,37903179503280
21,4.176,37903179503406
21,4.206,37903179503490
21,4.226,37903179503616
21,4.256,37903179503700
21,4.276,37903179503826
21,4.306,37903179503910
21,4.326,37903179504036
21,4.356,37903179504120
21,4.386,37903179504246
21,4.406,37903179504331
21,4.436,37903179504456
21,4.456,37903179504541
21,4.486,37903179504666
21,4.506,37903179504792
21,4.536,37903179504876
21,4.556,37903179505002
21,4.586,37903179505086
21,4.606,37903179505212
21,4.636,37903179505296
21,4.656,37903179505422
21,4.686,37903179505506
21,4.706,37903179505632
21,4.736,37903179505716
21,4.756,37903179505842
21,4.786,37903179505926
21,4.806,37903179506052
21,4.836,37903179506136
21,4.856,37903179506262
21,4.886,37903179506346
21,4.906,37903179506472
21,4.936,37903179506556
21,4.956,37903179506682
21,4.986,37903179506766
21,5.016,37903179506892
21,5.036,37903179506977
21,5.066,37903179507102
21,5.086,37903179507228
21,5.116,37903179507312
21,5.136,37903179507438
21,5.166,37903179507522
21,5.186,37903179507648
21,5.216,37903179507732
21,5.236,37903179507858
21,5.266,37903179507942
21,5.286,37903179508068
21,5.316,37903179508152
21,5.336,37903179508278
21,5.366,37903179508362
21,5.386,37903179508488
21,5.416,37903179508572
21,5.436,37903179508698
21,5.466,37903179508782
21,5.486,37903179508908
21,5.516,37903179508992
21,5.546,37903179509118
21,5.566,37903179509203
21,5.596,37903179509328
21,5.616,37903179509413
21,5.646,37903179509538
21,5.666,37903179509664
21,5.696,37903179509748
21,5.716,37903179509874
21,5.746,37903179509958
21,5.766,37903179510084
21,5.796,37903179510168
21,5.816,37903179510294
21,5.846,37903179510378
21,5.866,37903179510504
21,5.896,37903179510588
21,5.916,37903179510714
21,5.946,37903179510798
21,5.966,37903179510924
21,5.996,37903179511008
21,6.016,37903179511134
21,6.046,37903179511218
21,6.066,37903179511344
21,6.096,37903179511428
21,6.126,37903179511554
21,6.146,37903179511639
21,6.176,37903179511764
21,6.196,37903179511890
21,6.226,37903179511974
21,6.246,37903179512100
21,6.276,37903179512184
21,6.296,37903179512310
21,6.326,37903179512394
21,6.346,37903179512520
21,6.376,37903179512604
21,6.396,37903179512730
21,6.426,37903179512814
21,6.446,37903179512940
21,6.476,37903179513024
21,6.496,37903179513150
21,6.526,37903179513234
21,6.546,37903179513360
21,6.576,37903179513444
21,6.596,37903179513570
21,6.626,37903179513654
21,6.656,37903179513780
21,6.676,37903179513865
21,6.706,37903179513990
21,6.726,37903179514075
21,6.756,37903179514200
21,6.776,37903179514326
21,6.806,37903179514410
21,6.826,37903179514536
21,6.856,37903179514620
21,6.876,37903179514746
21,6.906,37903179514830
21,6.926,37903179514956
21,6.956,37903179515040
21,6.976,37903179515166
21,7.006,37903179515250
21,7.026,37903179515376
21,7.056,37903179515460
21,7.076,37903179515586
21,7.106,37903179515670
21,7.126,37903179515796
21,7.156,37903179515880
21,7.176,37903179516006
21,7.206,37903179516090
21,7.236,37903179516216
21,7.256,37903179516301
21,7.286,37903179516426
21,7.306,37903179516511
21,7.336,37903179516636
21,7.356,37903179516762
21,7.386,37903179516846
21,7.406,37903179516972
21,7.436,37903179517056
21,7.456,37903179517182
21,7.486,37903179517266
21,7.506,37903179517392
21,7.536,37903179517476
21,7.556,37903179517602
21,7.586,37903179517686
21,7.606,37903179517812
21,7.636,37903179517896
21,7.656,37903179518022
21,7.686,37903179518106
21,7.706,37903179518232
21,7.736,37903179518316
21,7.756,37903179518442
21,7.786,37903179518526
21,7.806,37903179518652
21,7.836,37903179518736
21,7.866,37903179518862
21,7.886,37903179518947
21,7.916,37903179519072
21,7.936,37903179519198
21,7.966,37903179519282
21,7.986,37903179519408
21,8.016,37903179519492
21,8.036,37903179519618
21,8.066,37903179519702
21,8.086,37903179519828
21,8.116,37903179519912
21,8.136,37903179520038
21,8.166,37903179520122
21,8.186,37903179520248
21,8.216,37903179520332
21,8.236,37903179520458
21,8.266,37903179520542
21,8.286,37903179520668
21,8.316,37903179520752
