time_s,cps
35.4506,3.69306e+09
35.4518,3.69306e+09
35.453,3.69306e+09
35.4542,3.69306e+09
35.4554,3.69306e+09
35.4566,3.69303e+09
35.4578,3.69309e+09
35.459,3.69306e+09
35.4602,3.69303e+09
35.4614,3.69309e+09
35.4626,3.69303e+09
35.4638,3.69309e+09
35.465,3.69303e+09
35.4662,3.69306e+09
35.4674,3.69309e+09
35.4686,3.69306e+09
35.4698,3.693e+09
35.471,3.69312e+09
35.4722,3.69306e+09
35.4734,3.69306e+09
35.4746,3.69306e+09
35.4758,3.69306e+09
35.477,3.69303e+09
35.4782,3.69309e+09
35.4794,3.69303e+09
35.4806,3.69309e+09
35.4818,3.69306e+09
35.483,3.69306e+09
35.4842,3.69306e+09
35.4854,3.69303e+09
35.4866,3.69309e+09
35.4878,3.69303e+09
35.489,3.69312e+09
35.4902,3.69303e+09
35.4914,3.69309e+09
35.4926,3.69303e+09
35.4938,3.69312e+09
35.495,3.69297e+09
35.4962,3.69309e+09
35.4974,3.69306e+09
35.4986,3.69306e+09
35.4998,3.69306e+09
35.501,3.69303e+09
35.5022,3.69312e+09
35.5034,3.69303e+09
35.5046,3.69306e+09
35.5058,3.69309e+09
35.507,3.69303e+09
35.5082,3.69303e+09
35.5094,3.69309e+09
35.5106,3.69306e+09
35.5118,3.69306e+09
35.513,3.69306e+09
35.5142,3.69306e+09
35.5154,3.69303e+09
35.5166,3.69312e+09
35.5178,3.69303e+09
35.519,3.69309e+09
35.5202,3.69309e+09
35.5214,3.693e+09
35.5226,3.69306e+09
35.5238,3.69306e+09
35.525,3.69309e+09
35.5262,3.69303e+09
35.5274,3.69312e+09
35.5286,3.69312e+09
35.5298,3.693e+09
35.531,3.69309e+09
35.5322,3.69303e+09
35.5334,3.69306e+09
35.5346,3.69303e+09
35.5358,3.69312e+09
35.537,3.69303e+09
35.5382,3.69309e+09
35.5394,3.693e+09
35.5406,3.69309e+09
35.5418,3.69306e+09
35.543,3.69306e+09
35.5442,3.69309e+09
35.5454,3.69303e+09
35.5466,3.69306e+09
35.5478,3.69303e+09
35.549,3.69306e+09
35.5502,3.69309e+09
35.5514,3.69303e+09
35.5526,3.69306e+09
35.5538,3.69306e+09
35.555,3.69309e+09
35.5562,3.69303e+09
35.5574,3.69306e+09
35.5586,3.69309e+09
35.5598,3.69306e+09
35.561,3.69306e+09
35.5622,3.69306e+09
35.5634,3.69306e+09
35.5646,3.69306e+09
35.5658,3.69306e+09
35.567,3.69303e+09
35.5682,3.69316e+09
35.5694,3.69303e+09
35.5706,3.69306e+09
35.5718,3.69309e+09
35.573,3.69297e+09
35.5742,3.69309e+09
35.5754,3.69306e+09
35.5766,3.69306e+09
35.5778,3.69312e+09
35.579,3.693e+09
35.5802,3.69306e+09
35.5814,3.69309e+09
35.5826,3.69303e+09
35.5838,3.69309e+09
35.585,3.69303e+09
35.5862,3.69309e+09
35.5874,3.69303e+09
35.5886,3.69306e+09
35.5898,3.69309e+09
35.591,3.69303e+09
35.5922,3.69309e+09
35.5934,3.69306e+09
35.5946,3.69303e+09
35.5958,3.69309e+09
35.597,3.69306e+09
35.5982,3.69306e+09
35.5994,3.69303e+09
35.6006,3.69309e+09
35.6018,3.69303e+09
35.603,3.69306e+09
35.6042,3.69306e+09
35.6054,3.69306e+09
35.6066,3.69306e+09
35.6078,3.69306e+09
35.609,3.69313e+09
35.6102,3.69303e+09
35.6114,3.69312e+09
35.6126,3.693e+09
35.6138,3.69312e+09
35.615,3.69306e+09
35.6162,3.693e+09
35.6174,3.69309e+09
35.6186,3.69309e+09
35.6198,3.69303e+09
35.621,3.69309e+09
35.6222,3.693e+09
35.6234,3.69309e+09
35.6246,3.69303e+09
35.6258,3.69309e+09
35.627,3.69303e+09
35.6282,3.69306e+09
35.6294,3.69306e+09
35.6306,3.69306e+09
35.6318,3.69309e+09
35.633,3.69303e+09
35.6342,3.69306e+09
35.6354,3.69309e+09
35.6366,3.69303e+09
35.6378,3.69309e+09
35.639,3.69309e+09
35.6402,3.693e+09
35.6414,3.69312e+09
35.6426,3.69303e+09
35.6438,3.69303e+09
35.645,3.69309e+09
35.6462,3.69309e+09
35.6474,3.69303e+09
35.6486,3.69306e+09
35.6498,3.69309e+09
35.651,3.69303e+09
35.6522,3.69303e+09
35.6534,3.69316e+09
35.6546,3.69303e+09
35.6558,3.69306e+09
35.657,3.69303e+09
35.6582,3.69309e+09
35.6594,3.69303e+09
35.6606,3.69309e+09
35.6618,3.69303e+09
35.663,3.69309e+09
35.6642,3.69306e+09
35.6654,3.69306e+09
35.6666,3.69306e+09
35.6678,3.69306e+09
35.669,3.69306e+09
35.6702,3.69306e+09
35.6714,3.69306e+09
35.6726,3.69306e+09
35.6738,3.69303e+09
35.675,3.69306e+09
35.6762,3.69306e+09
35.6774,3.69306e+09
35.6786,3.69306e+09
35.6798,3.69306e+09
35.681,3.69309e+09
35.6822,3.69303e+09
35.6834,3.69309e+09
35.6846,3.69306e+09
35.6858,3.69306e+09
35.687,3.69303e+09
35.6882,3.69306e+09
35.6894,3.69309e+09
35.6906,3.69303e+09
35.6918,3.69306e+09
35.693,3.69315e+09
35.6942,3.693e+09
35.6954,3.69309e+09
35.6966,3.693e+09
35.6978,3.69312e+09
35.699,3.69303e+09
35.7002,3.69309e+09
35.7014,3.69306e+09
35.7026,3.69303e+09
35.7038,3.69312e+09
35.705,3.693e+09
35.7062,3.69309e+09
35.7074,3.69306e+09
35.7086,3.69309e+09
35.7098,3.69303e+09
35.711,3.69306e+09
35.7122,3.69303e+09
35.7134,3.69309e+09
35.7146,3.69309e+09
35.7158,3.69303e+09
35.717,3.69303e+09
35.7182,3.69303e+09
35.7194,3.69312e+09
35.7206,3.69306e+09
35.7218,3.69306e+09
35.723,3.69303e+09
35.7242,3.69309e+09
35.7254,3.69309e+09
35.7266,3.693e+09
35.7278,3.69303e+09
35.729,3.69312e+09
35.7302,3.69303e+09
35.7314,3.69309e+09
35.7326,3.69312e+09
35.7338,3.693e+09
35.735,3.69306e+09
35.7362,3.69306e+09
35.7374,3.69309e+09
35.7386,3.69303e+09
35.7398,3.69306e+09
35.741,3.69309e+09
35.7422,3.69309e+09
35.7434,3.69303e+09
35.7446,3.69303e+09
35.7458,3.69306e+09
35.747,3.69306e+09
35.7482,3.69312e+09
35.7494,3.693e+09
35.7506,3.69306e+09
35.7518,3.69306e+09
35.753,3.69309e+09
35.7542,3.69309e+09
35.7554,3.69303e+09
35.7566,3.69306e+09
35.7578,3.69308e+09
35.759,3.69306e+09
35.7602,3.69309e+09
35.7614,3.693e+09
35.7626,3.69306e+09
35.7638,3.69309e+09
35.765,3.69309e+09
35.7662,3.69303e+09
35.7674,3.69303e+09
35.7686,3.69303e+09
35.7698,3.69309e+09
35.771,3.69306e+09
35.7722,3.69309e+09
35.7734,3.69303e+09
35.7746,3.69312e+09
35.7758,3.69306e+09
35.777,3.69303e+09
35.7782,3.69309e+09
35.7794,3.69303e+09
35.7812,3.69318e+09
35.7824,3.69288e+09
35.7836,3.69309e+09
35.7848,3.69303e+09
35.786,3.69312e+09
35.7872,3.693e+09
35.7884,3.69309e+09
35.7896,3.69306e+09
35.7908,3.69303e+09
35.792,3.69309e+09
35.7932,3.69306e+09
35.7944,3.69303e+09
35.7956,3.69306e+09
35.7968,3.69306e+09
35.798,3.69306e+09
35.7992,3.69306e+09
35.8004,3.69306e+09
35.8016,3.69306e+09
35.8028,3.69309e+09
35.804,3.69303e+09
35.8052,3.69309e+09
35.8064,3.69306e+09
35.8076,3.69306e+09
35.8088,3.69306e+09
35.81,3.69306e+09
35.8112,3.69303e+09
35.8124,3.69309e+09
35.8136,3.69306e+09
35.8148,3.69306e+09
35.816,3.69306e+09
35.8172,3.69303e+09
35.8184,3.69312e+09
35.8196,3.69309e+09
35.8208,3.69303e+09
35.822,3.69309e+09
35.8232,3.69306e+09
35.8244,3.69303e+09
35.8256,3.69303e+09
35.8268,3.69306e+09
35.828,3.69309e+09
35.8292,3.69303e+09
35.8304,3.69309e+09
35.8316,3.69303e+09
35.8328,3.69309e+09
35.834,3.69303e+09
35.8352,3.69312e+09
35.8364,3.69303e+09
35.8376,3.69306e+09
35.8388,3.69306e+09
35.84,3.69306e+09
35.8412,3.69306e+09
35.8424,3.69309e+09
35.8436,3.69297e+09
35.8448,3.69312e+09
35.846,3.69303e+09
35.8479,3.69312e+09
35.8491,3.69297e+09
35.8503,3.69309e+09
35.8515,3.69303e+09
35.8527,3.69309e+09
35.8539,3.69303e+09
35.8551,3.69309e+09
35.8563,3.69306e+09
35.8575,3.69303e+09
35.8587,3.69309e+09
35.8599,3.69309e+09
35.8611,3.69306e+09
35.8623,3.69306e+09
35.8635,3.69303e+09
35.8647,3.69312e+09
35.8659,3.69303e+09
35.8671,3.69306e+09
35.8683,3.69306e+09
35.8695,3.69306e+09
35.8707,3.69306e+09
35.8719,3.69309e+09
35.8731,3.693e+09
35.8743,3.69306e+09
35.8755,3.69309e+09
35.8767,3.69303e+09
35.8779,3.69306e+09
35.8791,3.69312e+09
35.8803,3.69303e+09
35.8815,3.69303e+09
35.8827,3.69306e+09
35.8839,3.69306e+09
35.8851,3.69306e+09
35.8863,3.69309e+09
35.8875,3.69303e+09
35.8887,3.69309e+09
35.8899,3.69306e+09
35.8911,3.69309e+09
35.8923,3.693e+09
35.8935,3.69309e+09
35.8947,3.69306e+09
35.8959,3.69306e+09
35.8971,3.69303e+09
35.8983,3.69309e+09
35.8995,3.69306e+09
35.9007,3.69306e+09
35.9019,3.69306e+09
35.9031,3.69306e+09
35.9043,3.69309e+09
35.9055,3.69306e+09
35.9067,3.69303e+09
35.9079,3.69309e+09
35.9091,3.69303e+09
35.9103,3.69309e+09
35.9115,3.69306e+09
35.9127,3.69306e+09
35.9139,3.69303e+09
35.9151,3.69309e+09
35.9163,3.69306e+09
35.9175,3.69306e+09
35.9187,3.69303e+09
35.9199,3.69309e+09
35.9211,3.69306e+09
35.9223,3.69306e+09
35.9235,3.69306e+09
35.9247,3.69306e+09
35.9259,3.69309e+09
35.9271,3.69303e+09
35.9283,3.69306e+09
35.9295,3.693e+09
35.9312,3.69314e+09
35.9324,3.69303e+09
35.9336,3.69303e+09
35.9348,3.69312e+09
35.936,3.69303e+09
35.9372,3.693e+09
35.9384,3.69309e+09
35.9396,3.69306e+09
35.9408,3.69306e+09
35.942,3.69309e+09
35.9432,3.69306e+09
35.9444,3.69303e+09
35.9456,3.69303e+09
35.9468,3.69309e+09
35.948,3.69309e+09
35.9492,3.69303e+09
35.9504,3.69312e+09
35.9516,3.69306e+09
35.9528,3.69303e+09
35.954,3.69303e+09
35.9552,3.69309e+09
35.9564,3.69303e+09
35.9576,3.69306e+09
35.9588,3.69312e+09
35.96,3.69303e+09
35.9612,3.69306e+09
35.9624,3.69309e+09
35.9636,3.69303e+09
35.9648,3.69306e+09
35.966,3.69312e+09
35.9672,3.69306e+09
35.9684,3.69306e+09
35.9696,3.693e+09
35.9708,3.69312e+09
35.972,3.69306e+09
35.9732,3.693e+09
35.9744,3.69312e+09
35.9756,3.693e+09
35.9768,3.69306e+09
35.978,3.69309e+09
35.9792,3.69306e+09
35.9804,3.69303e+09
35.9816,3.69306e+09
35.9828,3.69309e+09
35.984,3.69306e+09
35.9852,3.69309e+09
35.9864,3.693e+09
35.9876,3.69306e+09
35.9888,3.69309e+09
35.99,3.69306e+09
35.9912,3.69303e+09
35.9924,3.69312e+09
35.9936,3.693e+09
35.9948,3.69303e+09
35.996,3.69312e+09
35.9972,3.69303e+09
35.9984,3.69309e+09
35.9996,3.69312e+09
36.0008,3.693e+09
36.002,3.69309e+09
36.0032,3.69303e+09
36.0044,3.69309e+09
36.0056,3.69306e+09
36.0068,3.69303e+09
36.008,3.69306e+09
36.0092,3.69309e+09
36.0104,3.69303e+09
36.0116,3.69312e+09
36.0128,3.69303e+09
36.0146,3.69304e+09
36.0158,3.69309e+09
36.017,3.693e+09
36.0182,3.69309e+09
36.0194,3.69309e+09
36.0206,3.69306e+09
36.0218,3.69306e+09
36.023,3.69306e+09
36.0242,3.69306e+09
36.0254,3.69306e+09
36.0266,3.693e+09
36.0278,3.69312e+09
36.029,3.69306e+09
36.0302,3.69309e+09
36.0314,3.69306e+09
36.0326,3.69303e+09
36.0338,3.69306e+09
36.035,3.69306e+09
36.0362,3.69309e+09
36.0374,3.69306e+09
36.0386,3.69306e+09
36.0398,3.69309e+09
36.041,3.69303e+09
36.0422,3.693e+09
36.0434,3.69312e+09
36.0446,3.69303e+09
36.0458,3.69306e+09
36.047,3.69306e+09
36.0482,3.69306e+09
36.0494,3.69319e+09
36.0506,3.69294e+09
36.0518,3.69306e+09
36.053,3.69306e+09
36.0542,3.69306e+09
36.0554,3.69312e+09
36.0566,3.69306e+09
36.0578,3.69303e+09
36.059,3.69309e+09
36.0602,3.69303e+09
36.0614,3.69303e+09
36.0626,3.69309e+09
36.0638,3.69309e+09
36.065,3.693e+09
36.0662,3.69306e+09
36.0674,3.69309e+09
36.0686,3.69306e+09
36.0698,3.69309e+09
36.071,3.693e+09
36.0722,3.69306e+09
36.0734,3.69312e+09
36.0746,3.69303e+09
36.0758,3.69306e+09
36.077,3.69303e+09
36.0782,3.69306e+09
36.0794,3.69309e+09
36.0813,3.6931e+09
36.0825,3.69297e+09
36.0837,3.69306e+09
36.0849,3.69316e+09
36.0861,3.69303e+09
36.0873,3.69306e+09
36.0885,3.69303e+09
36.0897,3.69309e+09
36.0909,3.69303e+09
36.0921,3.69309e+09
36.0933,3.69303e+09
36.0945,3.69303e+09
36.0957,3.69312e+09
36.0969,3.69309e+09
36.0981,3.69306e+09
36.0993,3.693e+09
36.1005,3.69306e+09
36.1017,3.69309e+09
36.1029,3.69303e+09
36.1041,3.69309e+09
36.1053,3.69306e+09
36.1065,3.69306e+09
36.1077,3.69303e+09
36.1089,3.69306e+09
36.1101,3.69306e+09
36.1113,3.69306e+09
36.1125,3.69309e+09
36.1137,3.69306e+09
36.1149,3.69303e+09
36.1161,3.69312e+09
36.1173,3.69303e+09
36.1185,3.69306e+09
36.1197,3.69306e+09
36.1209,3.69306e+09
36.1221,3.69303e+09
36.1233,3.69309e+09
36.1245,3.69309e+09
36.1257,3.69309e+09
36.1269,3.693e+09
36.1281,3.69309e+09
36.1293,3.69303e+09
36.1305,3.69306e+09
36.1317,3.69312e+09
36.1329,3.693e+09
36.1341,3.69309e+09
36.1353,3.69306e+09
36.1365,3.69303e+09
36.1377,3.69306e+09
36.1389,3.69312e+09
36.1401,3.693e+09
36.1413,3.69306e+09
36.1425,3.69306e+09
36.1437,3.69309e+09
36.1449,3.69303e+09
36.1461,3.69309e+09
36.1478,3.69307e+09
36.149,3.69309e+09
36.1502,3.69303e+09
36.1514,3.69309e+09
36.1528,3.69312e+09
36.154,3.69297e+09
36.1552,3.69303e+09
36.1564,3.69306e+09
36.1576,3.69306e+09
36.1588,3.69306e+09
36.16,3.69306e+09
36.1612,3.69312e+09
36.1624,3.693e+09
36.1636,3.69306e+09
36.1648,3.69312e+09
36.166,3.693e+09
36.1672,3.69309e+09
36.1684,3.69309e+09
36.1696,3.693e+09
36.1708,3.69309e+09
36.172,3.69303e+09
36.1732,3.69306e+09
36.1744,3.69309e+09
36.1756,3.69303e+09
36.1768,3.69306e+09
36.178,3.69309e+09
36.1792,3.693e+09
36.1804,3.69312e+09
36.1816,3.693e+09
36.1828,3.69312e+09
36.184,3.69306e+09
36.1852,3.69309e+09
36.1864,3.69303e+09
36.1876,3.69312e+09
36.1888,3.69303e+09
36.19,3.69309e+09
36.1912,3.69303e+09
36.1924,3.69306e+09
36.1936,3.69306e+09
36.1948,3.69306e+09
36.196,3.69303e+09
36.1972,3.69306e+09
36.1984,3.69306e+09
36.1996,3.69309e+09
36.2008,3.69306e+09
36.202,3.69306e+09
36.2032,3.69303e+09
36.2044,3.69309e+09
36.2056,3.69303e+09
36.2068,3.69309e+09
36.208,3.69306e+09
36.2092,3.69309e+09
36.2104,3.69303e+09
36.2116,3.69303e+09
36.2128,3.69306e+09
36.2146,3.693e+09
36.2158,3.69319e+09
36.217,3.69303e+09
36.2182,3.69309e+09
36.2194,3.69306e+09
36.2206,3.69306e+09
36.2218,3.69306e+09
36.223,3.69306e+09
36.2242,3.69303e+09
36.2254,3.69309e+09
36.2266,3.69303e+09
36.2278,3.69309e+09
36.229,3.69303e+09
36.2302,3.69306e+09
36.2314,3.69309e+09
36.2326,3.69312e+09
36.2338,3.693e+09
36.235,3.69309e+09
36.2362,3.69303e+09
36.2374,3.69306e+09
36.2386,3.69309e+09
36.2398,3.69303e+09
36.241,3.69312e+09
36.2422,3.69306e+09
36.2434,3.693e+09
36.2446,3.69306e+09
36.2458,3.69306e+09
36.247,3.69303e+09
36.2482,3.69309e+09
36.2494,3.69306e+09
36.2506,3.69309e+09
36.2518,3.69303e+09
36.253,3.69309e+09
36.2542,3.69303e+09
36.2554,3.69309e+09
36.2566,3.69303e+09
36.2578,3.69309e+09
36.259,3.69306e+09
36.2602,3.69306e+09
36.2614,3.69303e+09
36.2626,3.69306e+09
36.2638,3.69306e+09
36.265,3.69306e+09
36.2662,3.69312e+09
36.2674,3.69303e+09
36.2686,3.69303e+09
36.2698,3.69309e+09
36.271,3.69303e+09
36.2722,3.69306e+09
36.2734,3.69312e+09
36.2746,3.69306e+09
36.2758,3.69306e+09
36.277,3.69309e+09
36.2782,3.69303e+09
36.2794,3.69306e+09
36.2806,3.69303e+09
36.2818,3.69309e+09
36.283,3.69303e+09
36.2842,3.69309e+09
36.2854,3.69309e+09
36.2866,3.69303e+09
36.2878,3.69306e+09
36.289,3.69309e+09
36.2902,3.693e+09
36.2914,3.69306e+09
36.2926,3.69309e+09
36.2938,3.69306e+09
36.295,3.69303e+09
36.2962,3.69312e+09
36.2979,3.69296e+09
36.2991,3.69319e+09
36.3003,3.69303e+09
36.3015,3.69306e+09
36.3027,3.69312e+09
36.3039,3.693e+09
36.3051,3.69309e+09
36.3063,3.69303e+09
36.3075,3.69303e+09
36.3087,3.69312e+09
36.3099,3.69303e+09
36.3111,3.69309e+09
36.3123,3.69303e+09
36.3135,3.69306e+09
36.3147,3.69306e+09
36.3159,3.69312e+09
36.3171,3.69303e+09
36.3183,3.69309e+09
36.3195,3.69303e+09
36.3207,3.69309e+09
36.3219,3.69303e+09
36.3231,3.69309e+09
36.3243,3.69306e+09
36.3255,3.69309e+09
36.3267,3.69303e+09
36.3279,3.69303e+09
36.3291,3.69303e+09
36.3303,3.69309e+09
36.3315,3.69312e+09
36.3327,3.69297e+09
36.3339,3.69315e+09
36.3351,3.693e+09
36.3363,3.69306e+09
36.3375,3.69306e+09
36.3387,3.69312e+09
36.3399,3.69303e+09
36.3411,3.69306e+09
36.3423,3.69306e+09
36.3435,3.69303e+09
36.3447,3.69312e+09
36.3459,3.69303e+09
36.3471,3.69306e+09
36.3483,3.69306e+09
36.3495,3.69303e+09
36.3507,3.69309e+09
36.3519,3.69309e+09
36.3531,3.69303e+09
36.3543,3.69306e+09
36.3555,3.69303e+09
36.3567,3.69306e+09
36.3579,3.69306e+09
36.3591,3.69309e+09
36.3603,3.69303e+09
36.3615,3.69309e+09
36.3627,3.69309e+09
36.3639,3.69303e+09
36.3651,3.69306e+09
36.3663,3.69306e+09
36.3675,3.69306e+09
36.3687,3.69306e+09
36.3699,3.69306e+09
36.3711,3.69312e+09
36.3723,3.69303e+09
36.3735,3.69306e+09
36.3747,3.693e+09
36.3759,3.69306e+09
36.3771,3.69312e+09
36.3783,3.69309e+09
36.3795,3.69303e+09
36.3813,3.693e+09
36.3825,3.69312e+09
36.3837,3.69306e+09
36.3849,3.69306e+09
36.3861,3.69309e+09
36.3873,3.69306e+09
36.3885,3.69309e+09
36.3897,3.693e+09
36.3909,3.69312e+09
36.3921,3.69303e+09
36.3933,3.69306e+09
36.3945,3.69303e+09
36.3957,3.69312e+09
36.3969,3.69303e+09
36.3981,3.693e+09
36.3993,3.69315e+09
36.4005,3.693e+09
36.4017,3.69312e+09
36.4029,3.69303e+09
36.4041,3.69309e+09
36.4053,3.693e+09
36.4065,3.69309e+09
36.4077,3.69303e+09
36.4089,3.69309e+09
36.4101,3.69306e+09
36.4113,3.69306e+09
36.4125,3.69306e+09
36.4137,3.69306e+09
36.4149,3.69306e+09
36.4161,3.69309e+09
36.4173,3.69306e+09
36.4185,3.69302e+09
36.4197,3.69309e+09
36.4209,3.69303e+09
36.4221,3.69306e+09
36.4233,3.69312e+09
36.4245,3.693e+09
36.4257,3.69309e+09
36.4269,3.69306e+09
36.4281,3.69303e+09
36.4293,3.69309e+09
36.4305,3.69303e+09
36.4317,3.69309e+09
36.4329,3.69309e+09
36.4341,3.69303e+09
36.4353,3.69306e+09
36.4365,3.69306e+09
36.4377,3.69308e+09
36.4389,3.69309e+09
36.4401,3.69303e+09
36.4413,3.69303e+09
36.4425,3.69309e+09
36.4437,3.69303e+09
36.4449,3.69312e+09
36.4461,3.69303e+09
36.4473,3.69306e+09
36.4485,3.69306e+09
36.4497,3.69306e+09
36.4509,3.69303e+09
36.4521,3.69309e+09
36.4533,3.69303e+09
36.4545,3.69309e+09
36.4557,3.69309e+09
36.4569,3.69303e+09
36.4581,3.69309e+09
36.4593,3.69303e+09
36.4605,3.69312e+09
36.4617,3.693e+09
36.4629,3.69306e+09
36.4646,3.69306e+09
36.4658,3.69306e+09
36.467,3.69303e+09
36.4682,3.69312e+09
36.4694,3.69306e+09
36.4706,3.69306e+09
36.4718,3.693e+09
36.473,3.69312e+09
36.4742,3.69309e+09
36.4754,3.69303e+09
36.4766,3.69303e+09
36.4778,3.69306e+09
36.479,3.69309e+09
36.4802,3.69306e+09
36.4814,3.69309e+09
36.4826,3.69303e+09
36.4838,3.69306e+09
36.485,3.69303e+09
36.4862,3.69312e+09
36.4874,3.69303e+09
36.4886,3.69306e+09
36.4898,3.69303e+09
36.491,3.69312e+09
36.4922,3.693e+09
36.4934,3.69309e+09
36.4946,3.69306e+09
36.4958,3.69309e+09
36.497,3.69303e+09
36.4982,3.69312e+09
36.4994,3.69303e+09
36.5006,3.69309e+09
36.5018,3.69303e+09
36.503,3.69303e+09
36.5042,3.69309e+09
36.5054,3.693e+09
36.5066,3.69312e+09
36.5078,3.69309e+09
36.509,3.69303e+09
36.5102,3.69306e+09
36.5114,3.69306e+09
36.5126,3.69306e+09
36.5138,3.69306e+09
36.515,3.69303e+09
36.5162,3.69309e+09
36.5174,3.69306e+09
36.5186,3.69309e+09
36.5198,3.693e+09
36.521,3.69306e+09
36.5222,3.69306e+09
36.5234,3.69312e+09
36.5246,3.69303e+09
36.5258,3.69303e+09
36.527,3.69309e+09
36.5282,3.69309e+09
36.5294,3.693e+09
36.5306,3.69306e+09
36.5318,3.69309e+09
36.533,3.69303e+09
36.5342,3.69309e+09
36.5354,3.69309e+09
36.5366,3.69303e+09
36.5378,3.69309e+09
36.539,3.69303e+09
36.5402,3.69309e+09
36.5414,3.69303e+09
36.5426,3.69312e+09
36.5438,3.69306e+09
36.545,3.69303e+09
36.5462,3.69309e+09
36.5479,3.69315e+09
36.5491,3.69288e+09
36.5503,3.69312e+09
36.5515,3.69303e+09
36.5527,3.69306e+09
36.5539,3.69306e+09
36.5551,3.69306e+09
36.5563,3.69303e+09
36.5575,3.69312e+09
36.5587,3.693e+09
36.5599,3.69306e+09
36.5611,3.69306e+09
36.5623,3.69306e+09
36.5635,3.69309e+09
36.5647,3.69309e+09
36.5659,3.69306e+09
36.5671,3.693e+09
36.5683,3.69306e+09
36.5695,3.69309e+09
36.5707,3.69303e+09
36.5719,3.69309e+09
36.5731,3.69303e+09
36.5743,3.69312e+09
36.5755,3.693e+09
36.5767,3.69309e+09
36.5779,3.69303e+09
36.5791,3.69309e+09
36.5803,3.69309e+09
36.5815,3.69306e+09
36.5827,3.69309e+09
36.5839,3.693e+09
36.5851,3.69306e+09
36.5863,3.69309e+09
36.5875,3.69306e+09
36.5887,3.69306e+09
36.5899,3.69309e+09
36.5911,3.693e+09
36.5923,3.69306e+09
36.5935,3.69309e+09
36.5947,3.69303e+09
36.5959,3.69309e+09
36.5971,3.69312e+09
36.5983,3.693e+09
36.5995,3.69306e+09
36.6007,3.69303e+09
36.6019,3.69309e+09
36.6031,3.69303e+09
36.6043,3.69309e+09
36.6055,3.69309e+09
36.6067,3.69306e+09
36.6079,3.69303e+09
36.6091,3.69309e+09
36.6103,3.693e+09
36.6115,3.69306e+09
36.6127,3.69303e+09
36.6139,3.69312e+09
36.6151,3.69309e+09
36.6163,3.69303e+09
36.6175,3.69303e+09
36.6187,3.69312e+09
36.6199,3.69303e+09
36.6211,3.69306e+09
36.6223,3.69312e+09
36.6235,3.69303e+09
36.6247,3.69306e+09
36.6259,3.69306e+09
36.6271,3.69309e+09
36.6283,3.69303e+09
36.6295,3.69309e+09
36.6313,3.69302e+09
36.6325,3.69306e+09
36.6337,3.69306e+09
36.6349,3.69306e+09
36.6361,3.69309e+09
36.6373,3.69303e+09
36.6385,3.69309e+09
36.6397,3.69306e+09
36.6409,3.69309e+09
36.6421,3.69303e+09
36.6433,3.69309e+09
36.6445,3.693e+09
36.6457,3.69312e+09
36.6469,3.69303e+09
36.6481,3.69306e+09
36.6493,3.69306e+09
36.6505,3.69303e+09
36.6517,3.69309e+09
36.6529,3.69303e+09
36.6541,3.69309e+09
36.6553,3.69306e+09
36.6565,3.69312e+09
36.6577,3.69303e+09
36.6589,3.69309e+09
36.6601,3.693e+09
36.6613,3.69309e+09
36.6625,3.69306e+09
36.6637,3.69309e+09
36.6649,3.693e+09
36.6661,3.69309e+09
36.6673,3.69303e+09
36.6685,3.69306e+09
36.6697,3.69306e+09
36.6709,3.69306e+09
36.6721,3.69306e+09
36.6733,3.69309e+09
36.6745,3.69306e+09
36.6757,3.69303e+09
36.6769,3.69306e+09
36.6781,3.69312e+09
36.6793,3.69303e+09
36.6805,3.69309e+09
36.6817,3.69303e+09
36.6829,3.69306e+09
36.6841,3.69303e+09
36.6853,3.69309e+09
36.6865,3.69303e+09
36.6877,3.69309e+09
36.6889,3.69303e+09
36.6901,3.69309e+09
36.6913,3.69306e+09
36.6925,3.69306e+09
36.6937,3.69306e+09
36.6949,3.69303e+09
36.6961,3.69306e+09
36.6973,3.69309e+09
36.6985,3.69306e+09
36.6997,3.69309e+09
36.7009,3.69306e+09
36.7021,3.69303e+09
36.7033,3.69309e+09
36.7045,3.69303e+09
36.7057,3.69309e+09
36.7069,3.69306e+09
36.7081,3.69303e+09
36.7093,3.69312e+09
36.7105,3.69303e+09
36.7117,3.69303e+09
36.7129,3.69306e+09
36.7146,3.69309e+09
36.7158,3.69306e+09
36.717,3.69306e+09
36.7182,3.69306e+09
36.7194,3.69306e+09
36.7206,3.69303e+09
36.7218,3.69309e+09
36.723,3.69306e+09
36.7242,3.69309e+09
36.7254,3.69303e+09
36.7266,3.69306e+09
36.7278,3.69306e+09
36.729,3.69303e+09
36.7302,3.69309e+09
36.7314,3.69303e+09
36.7326,3.69306e+09
36.7338,3.69306e+09
36.735,3.69312e+09
36.7362,3.693e+09
36.7374,3.69306e+09
36.7386,3.69306e+09
36.7398,3.69306e+09
36.741,3.69306e+09
36.7422,3.69303e+09
36.7434,3.69309e+09
36.7446,3.69306e+09
36.7458,3.69309e+09
36.747,3.69303e+09
36.7482,3.69306e+09
36.7494,3.69303e+09
36.7506,3.69309e+09
36.7518,3.69306e+09
36.753,3.69306e+09
36.7542,3.69312e+09
36.7554,3.693e+09
36.7566,3.69303e+09
36.7578,3.69316e+09
36.759,3.69306e+09
36.7602,3.69306e+09
36.7614,3.69306e+09
36.7626,3.69303e+09
36.7638,3.69306e+09
36.765,3.69309e+09
36.7662,3.69303e+09
36.7674,3.69309e+09
